Apyg. Nr.;Apygardos pavadinimas;Apyl. Nr.;Apylinkės pavadinimas;Apylinkės Adresas;Kiekis
54;Molėtų-Širvintų;5;Čiobiškio;Adresas: Neries g. 6, Čiobiškio k., Širvintų r.;30
54;Molėtų-Širvintų;5;Čiobiškio;Adresas: Neries g. 6, Čiobiškio k., Širvintų r.;1
54;Molėtų-Širvintų;5;Čiobiškio;Adresas: Neries g. 6, Čiobiškio k., Širvintų r.;17
54;Molėtų-Širvintų;5;Čiobiškio;Adresas: Neries g. 6, Čiobiškio k., Širvintų r.;6
54;Molėtų-Širvintų;6;Čiulėnų;Adresas: Toliejų g. 16, Toliejų k., Čiulėnų sen., Molėtų r.;9
54;Molėtų-Širvintų;6;Čiulėnų;Adresas: Toliejų g. 16, Toliejų k., Čiulėnų sen., Molėtų r.;1
54;Molėtų-Širvintų;6;Čiulėnų;Adresas: Toliejų g. 16, Toliejų k., Čiulėnų sen., Molėtų r.;5
54;Molėtų-Širvintų;6;Čiulėnų;Adresas: Toliejų g. 16, Toliejų k., Čiulėnų sen., Molėtų r.;4
54;Molėtų-Širvintų;6;Čiulėnų;Adresas: Toliejų g. 16, Toliejų k., Čiulėnų sen., Molėtų r.;15
54;Molėtų-Širvintų;6;Čiulėnų;Adresas: Toliejų g. 16, Toliejų k., Čiulėnų sen., Molėtų r.;11
54;Molėtų-Širvintų;6;Čiulėnų;Adresas: Toliejų g. 16, Toliejų k., Čiulėnų sen., Molėtų r.;5
54;Molėtų-Širvintų;6;Čiulėnų;Adresas: Toliejų g. 16, Toliejų k., Čiulėnų sen., Molėtų r.;3
54;Molėtų-Širvintų;6;Čiulėnų;Adresas: Toliejų g. 16, Toliejų k., Čiulėnų sen., Molėtų r.;15
54;Molėtų-Širvintų;6;Čiulėnų;Adresas: Toliejų g. 16, Toliejų k., Čiulėnų sen., Molėtų r.;1
54;Molėtų-Širvintų;6;Čiulėnų;Adresas: Toliejų g. 16, Toliejų k., Čiulėnų sen., Molėtų r.;5
54;Molėtų-Širvintų;6;Čiulėnų;Adresas: Toliejų g. 16, Toliejų k., Čiulėnų sen., Molėtų r.;44
54;Molėtų-Širvintų;6;Čiulėnų;Adresas: Toliejų g. 16, Toliejų k., Čiulėnų sen., Molėtų r.;17
54;Molėtų-Širvintų;6;Čiulėnų;Adresas: Toliejų g. 16, Toliejų k., Čiulėnų sen., Molėtų r.;6
54;Molėtų-Širvintų;6;Čiulėnų;Adresas: Toliejų g. 16, Toliejų k., Čiulėnų sen., Molėtų r.;3
54;Molėtų-Širvintų;6;Čiulėnų;Adresas: Toliejų g. 16, Toliejų k., Čiulėnų sen., Molėtų r.;8
54;Molėtų-Širvintų;6;Čiulėnų;Adresas: Toliejų g. 16, Toliejų k., Čiulėnų sen., Molėtų r.;7
54;Molėtų-Širvintų;6;Čiulėnų;Adresas: Toliejų g. 16, Toliejų k., Čiulėnų sen., Molėtų r.;1
54;Molėtų-Širvintų;6;Čiulėnų;Adresas: Toliejų g. 16, Toliejų k., Čiulėnų sen., Molėtų r.;62
54;Molėtų-Širvintų;6;Čiulėnų;Adresas: Toliejų g. 16, Toliejų k., Čiulėnų sen., Molėtų r.;57
54;Molėtų-Širvintų;6;Čiulėnų;Adresas: Toliejų g. 16, Toliejų k., Čiulėnų sen., Molėtų r.;49
54;Molėtų-Širvintų;6;Čiulėnų;Adresas: Toliejų g. 16, Toliejų k., Čiulėnų sen., Molėtų r.;11
54;Molėtų-Širvintų;6;Čiulėnų;Adresas: Toliejų g. 16, Toliejų k., Čiulėnų sen., Molėtų r.;2
54;Molėtų-Širvintų;6;Čiulėnų;Adresas: Toliejų g. 16, Toliejų k., Čiulėnų sen., Molėtų r.;24
54;Molėtų-Širvintų;6;Čiulėnų;Adresas: Toliejų g. 16, Toliejų k., Čiulėnų sen., Molėtų r.;2
54;Molėtų-Širvintų;6;Čiulėnų;Adresas: Toliejų g. 16, Toliejų k., Čiulėnų sen., Molėtų r.;1
54;Molėtų-Širvintų;6;Čiulėnų;Adresas: Toliejų g. 16, Toliejų k., Čiulėnų sen., Molėtų r.;2
54;Molėtų-Širvintų;6;Čiulėnų;Adresas: Toliejų g. 16, Toliejų k., Čiulėnų sen., Molėtų r.;1
54;Molėtų-Širvintų;6;Čiulėnų;Adresas: Toliejų g. 16, Toliejų k., Čiulėnų sen., Molėtų r.;16
54;Molėtų-Širvintų;6;Čiulėnų;Adresas: Toliejų g. 16, Toliejų k., Čiulėnų sen., Molėtų r.;6
54;Molėtų-Širvintų;6;Čiulėnų;Adresas: Toliejų g. 16, Toliejų k., Čiulėnų sen., Molėtų r.;1
54;Molėtų-Širvintų;6;Čiulėnų;Adresas: Toliejų g. 16, Toliejų k., Čiulėnų sen., Molėtų r.;28
54;Molėtų-Širvintų;6;Čiulėnų;Adresas: Toliejų g. 16, Toliejų k., Čiulėnų sen., Molėtų r.;1
54;Molėtų-Širvintų;6;Čiulėnų;Adresas: Toliejų g. 16, Toliejų k., Čiulėnų sen., Molėtų r.;3
54;Molėtų-Širvintų;6;Čiulėnų;Adresas: Toliejų g. 16, Toliejų k., Čiulėnų sen., Molėtų r.;2
54;Molėtų-Širvintų;6;Čiulėnų;Adresas: Toliejų g. 16, Toliejų k., Čiulėnų sen., Molėtų r.;7
54;Molėtų-Širvintų;6;Čiulėnų;Adresas: Toliejų g. 16, Toliejų k., Čiulėnų sen., Molėtų r.;5
54;Molėtų-Širvintų;6;Čiulėnų;Adresas: Toliejų g. 16, Toliejų k., Čiulėnų sen., Molėtų r.;27
54;Molėtų-Širvintų;6;Čiulėnų;Adresas: Toliejų g. 16, Toliejų k., Čiulėnų sen., Molėtų r.;1
54;Molėtų-Širvintų;6;Čiulėnų;Adresas: Toliejų g. 16, Toliejų k., Čiulėnų sen., Molėtų r.;6
54;Molėtų-Širvintų;6;Čiulėnų;Adresas: Toliejų g. 16, Toliejų k., Čiulėnų sen., Molėtų r.;50
54;Molėtų-Širvintų;6;Čiulėnų;Adresas: Toliejų g. 16, Toliejų k., Čiulėnų sen., Molėtų r.;1
54;Molėtų-Širvintų;6;Čiulėnų;Adresas: Toliejų g. 16, Toliejų k., Čiulėnų sen., Molėtų r.;337
54;Molėtų-Širvintų;6;Čiulėnų;Adresas: Toliejų g. 16, Toliejų k., Čiulėnų sen., Molėtų r.;3
54;Molėtų-Širvintų;6;Čiulėnų;Adresas: Toliejų g. 16, Toliejų k., Čiulėnų sen., Molėtų r.;1
54;Molėtų-Širvintų;6;Čiulėnų;Adresas: Toliejų g. 16, Toliejų k., Čiulėnų sen., Molėtų r.;1
54;Molėtų-Širvintų;6;Čiulėnų;Adresas: Toliejų g. 16, Toliejų k., Čiulėnų sen., Molėtų r.;1
54;Molėtų-Širvintų;7;Dapkūniškių;Adresas: Kalno g. 13, Dapkūniškių k., Molėtų r.;196
54;Molėtų-Širvintų;7;Dapkūniškių;Adresas: Kalno g. 13, Dapkūniškių k., Molėtų r.;1
54;Molėtų-Širvintų;7;Dapkūniškių;Adresas: Kalno g. 13, Dapkūniškių k., Molėtų r.;5
54;Molėtų-Širvintų;7;Dapkūniškių;Adresas: Kalno g. 13, Dapkūniškių k., Molėtų r.;1
54;Molėtų-Širvintų;7;Dapkūniškių;Adresas: Kalno g. 13, Dapkūniškių k., Molėtų r.;7
54;Molėtų-Širvintų;7;Dapkūniškių;Adresas: Kalno g. 13, Dapkūniškių k., Molėtų r.;1
54;Molėtų-Širvintų;7;Dapkūniškių;Adresas: Kalno g. 13, Dapkūniškių k., Molėtų r.;2
54;Molėtų-Širvintų;7;Dapkūniškių;Adresas: Kalno g. 13, Dapkūniškių k., Molėtų r.;1
54;Molėtų-Širvintų;7;Dapkūniškių;Adresas: Kalno g. 13, Dapkūniškių k., Molėtų r.;37
54;Molėtų-Širvintų;7;Dapkūniškių;Adresas: Kalno g. 13, Dapkūniškių k., Molėtų r.;2
54;Molėtų-Širvintų;7;Dapkūniškių;Adresas: Kalno g. 13, Dapkūniškių k., Molėtų r.;3
54;Molėtų-Širvintų;7;Dapkūniškių;Adresas: Kalno g. 13, Dapkūniškių k., Molėtų r.;2
54;Molėtų-Širvintų;7;Dapkūniškių;Adresas: Kalno g. 13, Dapkūniškių k., Molėtų r.;2
54;Molėtų-Širvintų;7;Dapkūniškių;Adresas: Kalno g. 13, Dapkūniškių k., Molėtų r.;1
54;Molėtų-Širvintų;17;Družų;Adresas: Sodžiaus g.10, Družų k., Širvintų r.;16
54;Molėtų-Širvintų;17;Družų;Adresas: Sodžiaus g.10, Družų k., Širvintų r.;225
54;Molėtų-Širvintų;17;Družų;Adresas: Sodžiaus g.10, Družų k., Širvintų r.;2
54;Molėtų-Širvintų;17;Družų;Adresas: Sodžiaus g.10, Družų k., Širvintų r.;1
54;Molėtų-Širvintų;17;Družų;Adresas: Sodžiaus g.10, Družų k., Širvintų r.;19
54;Molėtų-Širvintų;17;Družų;Adresas: Sodžiaus g.10, Družų k., Širvintų r.;2
54;Molėtų-Širvintų;17;Družų;Adresas: Sodžiaus g.10, Družų k., Širvintų r.;13
54;Molėtų-Širvintų;17;Družų;Adresas: Sodžiaus g.10, Družų k., Širvintų r.;8
54;Molėtų-Širvintų;17;Družų;Adresas: Sodžiaus g.10, Družų k., Širvintų r.;3
54;Molėtų-Širvintų;17;Družų;Adresas: Sodžiaus g.10, Družų k., Širvintų r.;2
54;Molėtų-Širvintų;17;Družų;Adresas: Sodžiaus g.10, Družų k., Širvintų r.;2
54;Molėtų-Širvintų;17;Družų;Adresas: Sodžiaus g.10, Družų k., Širvintų r.;6
54;Molėtų-Širvintų;17;Družų;Adresas: Sodžiaus g.10, Družų k., Širvintų r.;14
54;Molėtų-Širvintų;17;Družų;Adresas: Sodžiaus g.10, Družų k., Širvintų r.;1
54;Molėtų-Širvintų;17;Družų;Adresas: Sodžiaus g.10, Družų k., Širvintų r.;13
54;Molėtų-Širvintų;17;Družų;Adresas: Sodžiaus g.10, Družų k., Širvintų r.;2
54;Molėtų-Širvintų;17;Družų;Adresas: Sodžiaus g.10, Družų k., Širvintų r.;15
54;Molėtų-Širvintų;17;Družų;Adresas: Sodžiaus g.10, Družų k., Širvintų r.;5
54;Molėtų-Širvintų;17;Družų;Adresas: Sodžiaus g.10, Družų k., Širvintų r.;0
54;Molėtų-Širvintų;17;Družų;Adresas: Sodžiaus g.10, Družų k., Širvintų r.;9
54;Molėtų-Širvintų;17;Družų;Adresas: Sodžiaus g.10, Družų k., Širvintų r.;5
54;Molėtų-Širvintų;17;Družų;Adresas: Sodžiaus g.10, Družų k., Širvintų r.;106
54;Molėtų-Širvintų;17;Družų;Adresas: Sodžiaus g.10, Družų k., Širvintų r.;11
54;Molėtų-Širvintų;8;Dubingių;Adresas: Ąžuolyno g. 8, Dubingiai, Molėtų r.;1
54;Molėtų-Širvintų;8;Dubingių;Adresas: Ąžuolyno g. 8, Dubingiai, Molėtų r.;46
54;Molėtų-Širvintų;8;Dubingių;Adresas: Ąžuolyno g. 8, Dubingiai, Molėtų r.;5
54;Molėtų-Širvintų;8;Dubingių;Adresas: Ąžuolyno g. 8, Dubingiai, Molėtų r.;3
54;Molėtų-Širvintų;8;Dubingių;Adresas: Ąžuolyno g. 8, Dubingiai, Molėtų r.;1
54;Molėtų-Širvintų;8;Dubingių;Adresas: Ąžuolyno g. 8, Dubingiai, Molėtų r.;20
54;Molėtų-Širvintų;8;Dubingių;Adresas: Ąžuolyno g. 8, Dubingiai, Molėtų r.;9
54;Molėtų-Širvintų;8;Dubingių;Adresas: Ąžuolyno g. 8, Dubingiai, Molėtų r.;181
54;Molėtų-Širvintų;8;Dubingių;Adresas: Ąžuolyno g. 8, Dubingiai, Molėtų r.;1
54;Molėtų-Širvintų;8;Dubingių;Adresas: Ąžuolyno g. 8, Dubingiai, Molėtų r.;3
54;Molėtų-Širvintų;8;Dubingių;Adresas: Ąžuolyno g. 8, Dubingiai, Molėtų r.;26
54;Molėtų-Širvintų;8;Dubingių;Adresas: Ąžuolyno g. 8, Dubingiai, Molėtų r.;3
54;Molėtų-Širvintų;8;Dubingių;Adresas: Ąžuolyno g. 8, Dubingiai, Molėtų r.;1
54;Molėtų-Širvintų;8;Dubingių;Adresas: Ąžuolyno g. 8, Dubingiai, Molėtų r.;1
54;Molėtų-Širvintų;8;Dubingių;Adresas: Ąžuolyno g. 8, Dubingiai, Molėtų r.;3
54;Molėtų-Širvintų;8;Dubingių;Adresas: Ąžuolyno g. 8, Dubingiai, Molėtų r.;12
54;Molėtų-Širvintų;8;Dubingių;Adresas: Ąžuolyno g. 8, Dubingiai, Molėtų r.;22
54;Molėtų-Širvintų;8;Dubingių;Adresas: Ąžuolyno g. 8, Dubingiai, Molėtų r.;6
54;Molėtų-Širvintų;8;Dubingių;Adresas: Ąžuolyno g. 8, Dubingiai, Molėtų r.;29
54;Molėtų-Širvintų;8;Dubingių;Adresas: Ąžuolyno g. 8, Dubingiai, Molėtų r.;37
54;Molėtų-Širvintų;8;Dubingių;Adresas: Ąžuolyno g. 8, Dubingiai, Molėtų r.;3
54;Molėtų-Širvintų;8;Dubingių;Adresas: Ąžuolyno g. 8, Dubingiai, Molėtų r.;2
54;Molėtų-Širvintų;8;Dubingių;Adresas: Ąžuolyno g. 8, Dubingiai, Molėtų r.;18
54;Molėtų-Širvintų;8;Dubingių;Adresas: Ąžuolyno g. 8, Dubingiai, Molėtų r.;3
54;Molėtų-Širvintų;8;Dubingių;Adresas: Ąžuolyno g. 8, Dubingiai, Molėtų r.;7
54;Molėtų-Širvintų;8;Dubingių;Adresas: Ąžuolyno g. 8, Dubingiai, Molėtų r.;7
54;Molėtų-Širvintų;8;Dubingių;Adresas: Ąžuolyno g. 8, Dubingiai, Molėtų r.;1
54;Molėtų-Širvintų;8;Dubingių;Adresas: Ąžuolyno g. 8, Dubingiai, Molėtų r.;5
54;Molėtų-Širvintų;8;Dubingių;Adresas: Ąžuolyno g. 8, Dubingiai, Molėtų r.;6
54;Molėtų-Širvintų;8;Dubingių;Adresas: Ąžuolyno g. 8, Dubingiai, Molėtų r.;1
54;Molėtų-Širvintų;8;Dubingių;Adresas: Ąžuolyno g. 8, Dubingiai, Molėtų r.;6
54;Molėtų-Širvintų;8;Gelvonų;Adresas: Gelvonų mstl. Mikalajūnų g 2, Širvintų r.;48
54;Molėtų-Širvintų;8;Gelvonų;Adresas: Gelvonų mstl. Mikalajūnų g 2, Širvintų r.;274
54;Molėtų-Širvintų;8;Gelvonų;Adresas: Gelvonų mstl. Mikalajūnų g 2, Širvintų r.;13
54;Molėtų-Širvintų;8;Gelvonų;Adresas: Gelvonų mstl. Mikalajūnų g 2, Širvintų r.;64
54;Molėtų-Širvintų;8;Gelvonų;Adresas: Gelvonų mstl. Mikalajūnų g 2, Širvintų r.;29
54;Molėtų-Širvintų;8;Gelvonų;Adresas: Gelvonų mstl. Mikalajūnų g 2, Širvintų r.;1
54;Molėtų-Širvintų;8;Gelvonų;Adresas: Gelvonų mstl. Mikalajūnų g 2, Širvintų r.;2
54;Molėtų-Širvintų;8;Gelvonų;Adresas: Gelvonų mstl. Mikalajūnų g 2, Širvintų r.;2
54;Molėtų-Širvintų;8;Gelvonų;Adresas: Gelvonų mstl. Mikalajūnų g 2, Širvintų r.;20
54;Molėtų-Širvintų;8;Gelvonų;Adresas: Gelvonų mstl. Mikalajūnų g 2, Širvintų r.;4
54;Molėtų-Širvintų;8;Gelvonų;Adresas: Gelvonų mstl. Mikalajūnų g 2, Širvintų r.;4
54;Molėtų-Širvintų;8;Gelvonų;Adresas: Gelvonų mstl. Mikalajūnų g 2, Širvintų r.;7
54;Molėtų-Širvintų;8;Gelvonų;Adresas: Gelvonų mstl. Mikalajūnų g 2, Širvintų r.;18
54;Molėtų-Širvintų;9;Giedraičių;Adresas: Širvintų g. 14, Giedraičių mstl., Molėtų r.;1
54;Molėtų-Širvintų;9;Giedraičių;Adresas: Širvintų g. 14, Giedraičių mstl., Molėtų r.;7
54;Molėtų-Širvintų;9;Giedraičių;Adresas: Širvintų g. 14, Giedraičių mstl., Molėtų r.;3
54;Molėtų-Širvintų;9;Giedraičių;Adresas: Širvintų g. 14, Giedraičių mstl., Molėtų r.;24
54;Molėtų-Širvintų;9;Giedraičių;Adresas: Širvintų g. 14, Giedraičių mstl., Molėtų r.;13
54;Molėtų-Širvintų;9;Giedraičių;Adresas: Širvintų g. 14, Giedraičių mstl., Molėtų r.;1
54;Molėtų-Širvintų;9;Giedraičių;Adresas: Širvintų g. 14, Giedraičių mstl., Molėtų r.;2
54;Molėtų-Širvintų;9;Giedraičių;Adresas: Širvintų g. 14, Giedraičių mstl., Molėtų r.;540
54;Molėtų-Širvintų;9;Giedraičių;Adresas: Širvintų g. 14, Giedraičių mstl., Molėtų r.;2
54;Molėtų-Širvintų;9;Giedraičių;Adresas: Širvintų g. 14, Giedraičių mstl., Molėtų r.;2
54;Molėtų-Širvintų;9;Giedraičių;Adresas: Širvintų g. 14, Giedraičių mstl., Molėtų r.;12
54;Molėtų-Širvintų;9;Giedraičių;Adresas: Širvintų g. 14, Giedraičių mstl., Molėtų r.;4
54;Molėtų-Širvintų;9;Giedraičių;Adresas: Širvintų g. 14, Giedraičių mstl., Molėtų r.;10
54;Molėtų-Širvintų;9;Giedraičių;Adresas: Širvintų g. 14, Giedraičių mstl., Molėtų r.;3
54;Molėtų-Širvintų;9;Giedraičių;Adresas: Širvintų g. 14, Giedraičių mstl., Molėtų r.;1
54;Molėtų-Širvintų;9;Giedraičių;Adresas: Širvintų g. 14, Giedraičių mstl., Molėtų r.;1
54;Molėtų-Širvintų;9;Giedraičių;Adresas: Širvintų g. 14, Giedraičių mstl., Molėtų r.;61
54;Molėtų-Širvintų;9;Giedraičių;Adresas: Širvintų g. 14, Giedraičių mstl., Molėtų r.;8
54;Molėtų-Širvintų;9;Giedraičių;Adresas: Širvintų g. 14, Giedraičių mstl., Molėtų r.;5
54;Molėtų-Širvintų;9;Giedraičių;Adresas: Širvintų g. 14, Giedraičių mstl., Molėtų r.;24
54;Molėtų-Širvintų;9;Giedraičių;Adresas: Širvintų g. 14, Giedraičių mstl., Molėtų r.;2
54;Molėtų-Širvintų;9;Giedraičių;Adresas: Širvintų g. 14, Giedraičių mstl., Molėtų r.;6
54;Molėtų-Širvintų;9;Giedraičių;Adresas: Širvintų g. 14, Giedraičių mstl., Molėtų r.;4
54;Molėtų-Širvintų;9;Giedraičių;Adresas: Širvintų g. 14, Giedraičių mstl., Molėtų r.;19
54;Molėtų-Širvintų;9;Giedraičių;Adresas: Širvintų g. 14, Giedraičių mstl., Molėtų r.;1
54;Molėtų-Širvintų;9;Giedraičių;Adresas: Širvintų g. 14, Giedraičių mstl., Molėtų r.;24
54;Molėtų-Širvintų;9;Giedraičių;Adresas: Širvintų g. 14, Giedraičių mstl., Molėtų r.;11
54;Molėtų-Širvintų;9;Giedraičių;Adresas: Širvintų g. 14, Giedraičių mstl., Molėtų r.;7
54;Molėtų-Širvintų;9;Giedraičių;Adresas: Širvintų g. 14, Giedraičių mstl., Molėtų r.;13
54;Molėtų-Širvintų;9;Giedraičių;Adresas: Širvintų g. 14, Giedraičių mstl., Molėtų r.;17
54;Molėtų-Širvintų;9;Giedraičių;Adresas: Širvintų g. 14, Giedraičių mstl., Molėtų r.;5
54;Molėtų-Širvintų;9;Giedraičių;Adresas: Širvintų g. 14, Giedraičių mstl., Molėtų r.;3
54;Molėtų-Širvintų;9;Giedraičių;Adresas: Širvintų g. 14, Giedraičių mstl., Molėtų r.;3
54;Molėtų-Širvintų;9;Giedraičių;Adresas: Širvintų g. 14, Giedraičių mstl., Molėtų r.;6
54;Molėtų-Širvintų;9;Giedraičių;Adresas: Širvintų g. 14, Giedraičių mstl., Molėtų r.;22
54;Molėtų-Širvintų;9;Giedraičių;Adresas: Širvintų g. 14, Giedraičių mstl., Molėtų r.;8
54;Molėtų-Širvintų;9;Giedraičių;Adresas: Širvintų g. 14, Giedraičių mstl., Molėtų r.;1
54;Molėtų-Širvintų;9;Giedraičių;Adresas: Širvintų g. 14, Giedraičių mstl., Molėtų r.;5
54;Molėtų-Širvintų;9;Giedraičių;Adresas: Širvintų g. 14, Giedraičių mstl., Molėtų r.;27
54;Molėtų-Širvintų;9;Giedraičių;Adresas: Širvintų g. 14, Giedraičių mstl., Molėtų r.;1
54;Molėtų-Širvintų;9;Giedraičių;Adresas: Širvintų g. 14, Giedraičių mstl., Molėtų r.;3
54;Molėtų-Širvintų;10;Girsteitiškio;Adresas: Mokyklos g. 10, Girsteitiškio k. Molėtų r.;22
54;Molėtų-Širvintų;10;Girsteitiškio;Adresas: Mokyklos g. 10, Girsteitiškio k. Molėtų r.;2
54;Molėtų-Širvintų;10;Girsteitiškio;Adresas: Mokyklos g. 10, Girsteitiškio k. Molėtų r.;27
54;Molėtų-Širvintų;10;Girsteitiškio;Adresas: Mokyklos g. 10, Girsteitiškio k. Molėtų r.;145
54;Molėtų-Širvintų;10;Girsteitiškio;Adresas: Mokyklos g. 10, Girsteitiškio k. Molėtų r.;23
54;Molėtų-Širvintų;10;Girsteitiškio;Adresas: Mokyklos g. 10, Girsteitiškio k. Molėtų r.;1
54;Molėtų-Širvintų;10;Girsteitiškio;Adresas: Mokyklos g. 10, Girsteitiškio k. Molėtų r.;3
54;Molėtų-Širvintų;10;Girsteitiškio;Adresas: Mokyklos g. 10, Girsteitiškio k. Molėtų r.;1
54;Molėtų-Širvintų;10;Girsteitiškio;Adresas: Mokyklos g. 10, Girsteitiškio k. Molėtų r.;10
54;Molėtų-Širvintų;10;Girsteitiškio;Adresas: Mokyklos g. 10, Girsteitiškio k. Molėtų r.;3
54;Molėtų-Širvintų;10;Girsteitiškio;Adresas: Mokyklos g. 10, Girsteitiškio k. Molėtų r.;1
54;Molėtų-Širvintų;2;I.Šeiniaus;Adresas: I.Šeiniaus g. 4, Širvintos;0
54;Molėtų-Širvintų;2;I.Šeiniaus;Adresas: I.Šeiniaus g. 4, Širvintos;49
54;Molėtų-Širvintų;2;I.Šeiniaus;Adresas: I.Šeiniaus g. 4, Širvintos;19
54;Molėtų-Širvintų;2;I.Šeiniaus;Adresas: I.Šeiniaus g. 4, Širvintos;55
54;Molėtų-Širvintų;2;I.Šeiniaus;Adresas: I.Šeiniaus g. 4, Širvintos;12
54;Molėtų-Širvintų;2;I.Šeiniaus;Adresas: I.Šeiniaus g. 4, Širvintos;1
54;Molėtų-Širvintų;2;I.Šeiniaus;Adresas: I.Šeiniaus g. 4, Širvintos;2
54;Molėtų-Širvintų;2;I.Šeiniaus;Adresas: I.Šeiniaus g. 4, Širvintos;53
54;Molėtų-Širvintų;2;I.Šeiniaus;Adresas: I.Šeiniaus g. 4, Širvintos;503
54;Molėtų-Širvintų;2;I.Šeiniaus;Adresas: I.Šeiniaus g. 4, Širvintos;52
54;Molėtų-Širvintų;2;I.Šeiniaus;Adresas: I.Šeiniaus g. 4, Širvintos;2
54;Molėtų-Širvintų;2;I.Šeiniaus;Adresas: I.Šeiniaus g. 4, Širvintos;3
54;Molėtų-Širvintų;2;I.Šeiniaus;Adresas: I.Šeiniaus g. 4, Širvintos;53
54;Molėtų-Širvintų;2;I.Šeiniaus;Adresas: I.Šeiniaus g. 4, Širvintos;4
54;Molėtų-Širvintų;2;I.Šeiniaus;Adresas: I.Šeiniaus g. 4, Širvintos;10
54;Molėtų-Širvintų;2;I.Šeiniaus;Adresas: I.Šeiniaus g. 4, Širvintos;16
54;Molėtų-Širvintų;2;I.Šeiniaus;Adresas: I.Šeiniaus g. 4, Širvintos;9
54;Molėtų-Širvintų;2;I.Šeiniaus;Adresas: I.Šeiniaus g. 4, Širvintos;15
54;Molėtų-Širvintų;2;I.Šeiniaus;Adresas: I.Šeiniaus g. 4, Širvintos;16
54;Molėtų-Širvintų;2;I.Šeiniaus;Adresas: I.Šeiniaus g. 4, Širvintos;15
54;Molėtų-Širvintų;2;I.Šeiniaus;Adresas: I.Šeiniaus g. 4, Širvintos;15
54;Molėtų-Širvintų;2;I.Šeiniaus;Adresas: I.Šeiniaus g. 4, Širvintos;14
54;Molėtų-Širvintų;2;I.Šeiniaus;Adresas: I.Šeiniaus g. 4, Širvintos;326
54;Molėtų-Širvintų;2;I.Šeiniaus;Adresas: I.Šeiniaus g. 4, Širvintos;31
54;Molėtų-Širvintų;2;I.Šeiniaus;Adresas: I.Šeiniaus g. 4, Širvintos;22
54;Molėtų-Širvintų;2;I.Šeiniaus;Adresas: I.Šeiniaus g. 4, Širvintos;25
54;Molėtų-Širvintų;2;I.Šeiniaus;Adresas: I.Šeiniaus g. 4, Širvintos;9
54;Molėtų-Širvintų;2;I.Šeiniaus;Adresas: I.Šeiniaus g. 4, Širvintos;124
54;Molėtų-Širvintų;2;I.Šeiniaus;Adresas: I.Šeiniaus g. 4, Širvintos;11
54;Molėtų-Širvintų;2;I.Šeiniaus;Adresas: I.Šeiniaus g. 4, Širvintos;61
54;Molėtų-Širvintų;2;I.Šeiniaus;Adresas: I.Šeiniaus g. 4, Širvintos;6
54;Molėtų-Širvintų;2;I.Šeiniaus;Adresas: I.Šeiniaus g. 4, Širvintos;29
54;Molėtų-Širvintų;2;I.Šeiniaus;Adresas: I.Šeiniaus g. 4, Širvintos;41
54;Molėtų-Širvintų;2;I.Šeiniaus;Adresas: I.Šeiniaus g. 4, Širvintos;46
54;Molėtų-Širvintų;2;I.Šeiniaus;Adresas: I.Šeiniaus g. 4, Širvintos;42
54;Molėtų-Širvintų;2;I.Šeiniaus;Adresas: I.Šeiniaus g. 4, Širvintos;41
54;Molėtų-Širvintų;2;I.Šeiniaus;Adresas: I.Šeiniaus g. 4, Širvintos;13
54;Molėtų-Širvintų;2;I.Šeiniaus;Adresas: I.Šeiniaus g. 4, Širvintos;0
54;Molėtų-Širvintų;2;I.Šeiniaus;Adresas: I.Šeiniaus g. 4, Širvintos;19
54;Molėtų-Širvintų;2;I.Šeiniaus;Adresas: I.Šeiniaus g. 4, Širvintos;119
54;Molėtų-Širvintų;2;I.Šeiniaus;Adresas: I.Šeiniaus g. 4, Širvintos;18
54;Molėtų-Širvintų;2;I.Šeiniaus;Adresas: I.Šeiniaus g. 4, Širvintos;33
54;Molėtų-Širvintų;2;I.Šeiniaus;Adresas: I.Šeiniaus g. 4, Širvintos;13
54;Molėtų-Širvintų;2;I.Šeiniaus;Adresas: I.Šeiniaus g. 4, Širvintos;10
54;Molėtų-Širvintų;2;I.Šeiniaus;Adresas: I.Šeiniaus g. 4, Širvintos;20
54;Molėtų-Širvintų;2;I.Šeiniaus;Adresas: I.Šeiniaus g. 4, Širvintos;31
54;Molėtų-Širvintų;2;I.Šeiniaus;Adresas: I.Šeiniaus g. 4, Širvintos;4
54;Molėtų-Širvintų;2;I.Šeiniaus;Adresas: I.Šeiniaus g. 4, Širvintos;38
54;Molėtų-Širvintų;2;I.Šeiniaus;Adresas: I.Šeiniaus g. 4, Širvintos;33
54;Molėtų-Širvintų;2;I.Šeiniaus;Adresas: I.Šeiniaus g. 4, Širvintos;42
54;Molėtų-Širvintų;2;I.Šeiniaus;Adresas: I.Šeiniaus g. 4, Širvintos;20
54;Molėtų-Širvintų;2;I.Šeiniaus;Adresas: I.Šeiniaus g. 4, Širvintos;227
54;Molėtų-Širvintų;2;I.Šeiniaus;Adresas: I.Šeiniaus g. 4, Širvintos;1
54;Molėtų-Širvintų;2;I.Šeiniaus;Adresas: I.Šeiniaus g. 4, Širvintos;4
54;Molėtų-Širvintų;2;I.Šeiniaus;Adresas: I.Šeiniaus g. 4, Širvintos;8
54;Molėtų-Širvintų;2;I.Šeiniaus;Adresas: I.Šeiniaus g. 4, Širvintos;4
